study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_power_target_eq0,eq0_power_target_200_120_150_0p003,200,120,150,0.8,equicorrelation,0.0,0.003,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,0.674,0.087544,1.8989806099907716,1.7625718406489121,0.4229289952002,0.020963015050321363
study_power_target_eq0,eq0_power_target_200_120_150_0p003,200,120,150,0.8,equicorrelation,0.0,0.003,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,0.656,0.087488,3.1590171614882467,2.802061390257429,0.42315878740046176,0.02124448163641561
study_power_target_eq0,eq0_power_target_200_120_150_0p003,200,120,150,0.8,equicorrelation,0.0,0.003,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,0.668,0.088476,4.555393634558181,3.9176718363380783,0.4214131124006817,0.02106067425321421
study_power_target_eq0,eq0_power_target_200_120_150_0p003,200,120,150,0.8,equicorrelation,0.0,0.003,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.383532,1.0238169274206985,1.0242945680920181,0.42087343060306737,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p003,200,120,150,0.8,equicorrelation,0.0,0.003,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.004,0.35114218023214694,4.954129502365265,5.051976490027215,0.004177006399724632,0.002822764602300376
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.07,0.48322537705752,0.05967269476839577,0.06618254438690738,0.0014249821996781976,0.011410521460476731
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.032,0.44094,4.165392242072134,4.126688364282671,0.40088817580218894,0.007870959280799261
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,0.808,0.043636,2.2576324057024904,2.1434199110922645,0.4317308733999962,0.017614539448989292
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,0.816,0.042968,4.027914021567305,3.7250681839021866,0.42818190980143844,0.017328819925199756
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,0.812,0.04436,5.974353718066823,5.451285409984871,0.42997466880013235,0.017473179447370188
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.384704,1.0239673458649468,1.0242716146224995,0.43078932199813424,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p004,200,120,150,0.8,equicorrelation,0.0,0.004,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.01,0.3538823905895087,4.982145080836024,5.007697211805592,0.004271135598770343,0.0044497190922573975
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.092,0.4528516834496198,0.1808112257893945,0.17495783718668587,0.0012868240027455614,0.012925633446759968
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.048,0.430212,4.179175212924251,4.151862154210734,0.3730814922000282,0.009559916317625379
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,0.936,0.015156000000000001,2.7477121133155165,2.697838318026462,0.39634945640189106,0.01094568408095172
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,0.932,0.015231999999999999,5.23153213813797,5.058523394187564,0.3957500928001246,0.01125841907196565
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,0.926,0.01586,7.973672085459026,7.6718270645755595,0.3987396448018262,0.011706750189527404
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.380652,1.0252082097484838,1.02512415431854,0.39733732800080906,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p005,200,120,150,0.8,equicorrelation,0.0,0.005,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.026,0.335024411392854,5.712364959413678,5.64975579986239,0.0038442270000232383,0.007116740827092132
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.108,0.40701751387657514,0.3381901654955767,0.3185091564512549,0.0014366176007315516,0.013880633991284405
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.068,0.408848,4.207088154411693,4.170202163869057,0.4031690690006362,0.011258419071965654
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,0.99,0.002156,3.8690646011361953,3.7969318666793725,0.4299749534003204,0.0044497190922574
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,0.988,0.002164,7.945678053361843,7.734656259767573,0.43040973639965524,0.004869496893930627
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,0.986,0.00226,12.387884537877131,12.003621770273416,0.43032964899914805,0.0052543315464481325
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.37326,1.026669015802018,1.0263174887652031,0.42847346200002356,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p0075,200,120,150,0.8,equicorrelation,0.0,0.0075,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.018,0.30869647463870564,6.643974891815628,6.442621313514053,0.004221658201422542,0.005945754788081997
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.188,0.31619665133207475,0.7055646227420249,0.6112524459501969,0.001425932198879309,0.01747317944737019
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.052,0.422148,4.191813086593292,4.158775827314727,0.3899964174011257,0.00992935043192655
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.000104,4.960745988386445,4.940958048540086,0.4265637769990135,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.000108,10.551561404353702,10.374361556480036,0.42666506419936195,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,7.6e-05,16.541867320734745,16.14911810436655,0.4224802824018989,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.35715600000000003,1.0304285595864644,1.0293584889132497,0.4217394350017421,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p01,200,120,150,0.8,equicorrelation,0.0,0.01,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.048,0.25597892743525646,8.862945268446484,8.194086350852416,0.004079509000526741,0.009559916317625379
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.444,0.15639304277540597,1.4863148484724882,1.5041318523062448,0.0014675230004359036,0.022219990999098087
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.062,0.40631599999999995,4.213424800557465,4.171132972661239,0.39159032540209593,0.010784804124322332
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.0,6.738620666945644,6.719670140671539,0.42958391819975805,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.0,14.771996964220863,14.773409576524015,0.42985424800019245,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,4e-06,23.210772383335208,23.412213871113575,0.42647673000162467,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.32671999999999995,1.038498637012232,1.0387023238224398,0.4249425483990926,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p015,200,120,150,0.8,equicorrelation,0.0,0.015,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.166,0.16104164107796007,13.65680217968782,13.710486851900072,0.004302009199629538,0.016639951923007473
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.778,0.050312497684175526,2.5338298723161707,2.495477380646104,0.001468870399869047,0.018585801031970613
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.062,0.388928,4.224878823446456,4.194318184300965,0.39486209319974297,0.010784804124322332
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.0,8.189409207771497,8.173398851817945,0.43129083060100676,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.0,18.135289887555132,17.98850786935585,0.4316039496011799,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,0.0,28.35741750726783,28.304271677703465,0.4288410061992472,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.0,0.28411200000000003,1.0497255276874282,1.049206226970802,0.42798998919932635,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p02,200,120,150,0.8,equicorrelation,0.0,0.02,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.488,0.07872046852492381,20.355376987622773,20.062631501426665,0.0044632742010289805,0.022354238971613417
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,0.996,0.0008753050426591548,5.450036582397559,5.31678455519092,0.0014981454017106443,0.002822764602300377
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.096,0.3262,4.298836705776682,4.245193404449987,0.39627368279965597,0.013174520864152897
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.0,10.30814338339203,10.32008683676311,0.4325031788009219,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.0,22.97054714107512,22.816809385757363,0.43234668219822925,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,0.0,35.6075527480376,35.53901755347504,0.4293625851990655,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.006,0.181108,1.083610724052431,1.081609394942399,0.4289142912008101,0.0034536936748935914
study_power_target_eq0,eq0_power_target_200_120_150_0p03,200,120,150,0.8,equicorrelation,0.0,0.03,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,0.966,0.007107664452475281,40.37051562209655,39.02585416615446,0.004385292401886545,0.008104813384649892
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,1.0,2.3520985370045975e-13,12.822019098971476,12.685872285846111,0.0014614937989972532,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.144,0.23827199999999998,4.409759979789687,4.351798838028234,0.39280623419967015,0.01570121014444428
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.0,12.864175894478254,12.854474081213855,0.43053209379920737,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.0,28.62949799208545,28.421797693740963,0.4313530974003952,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,0.0,43.80663427797728,43.38866163696997,0.42668431799986867,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,0.774,0.033944,1.1881925655939836,1.1842625112571097,0.4248576179987285,0.01870422412183943
study_power_target_eq0,eq0_power_target_200_120_150_0p05,200,120,150,0.8,equicorrelation,0.0,0.05,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,1.0,1.4739360327623492e-06,102.50549714449438,100.19219937538173,0.004214872397715226,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,1.0,6.819154363965247e-37,22.56262512256321,22.712373781025143,0.001402188601787202,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Max-bootstrap,0.05,500,500,0.302,0.13187200000000002,4.583055140467652,4.530207178959087,0.3899051739992574,0.020532705618110828
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.3),0.05,500,500,1.0,0.0,14.442793375481754,14.4698845010929,0.42153526380006223,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.5),0.05,500,500,1.0,0.0,31.959413927445585,32.08523865113516,0.4197071511991089,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-C(0.7),0.05,500,500,1.0,0.0,48.3251930293639,48.50295386644993,0.4178837863994995,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Ours-I,0.05,500,500,1.0,0.001,1.3921681740844887,1.3881620171033582,0.4168111190001946,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p075,200,120,150,0.8,equicorrelation,0.0,0.075,identity_to_equicorrelation_target_power,alternative,gaussian,Wang-NR,0.05,0,500,1.0,2.8286086358715936e-09,223.46062838542997,220.53953412005097,0.004098337000003085,0.0
study_power_target_eq0,eq0_power_target_200_120_150_0p1,200,120,150,0.8,equicorrelation,0.0,0.1,identity_to_equicorrelation_target_power,alternative,gaussian,Li-Chen,0.05,0,500,1.0,1.2994942718615814e-96,31.198249532318986,31.25703622335177,0.0013962777983397246,0.0
