study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p1,200,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.006,0.39342200000000005,1.02919836696333,1.0200510635275335,0.3563760139007354,0.002442130217658346
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p1,200,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.006,0.40667657348129116,11.184942738121803,5.2984531960522645,0.002394946600892581,0.002442130217658346
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.216,0.6037270539204553,-0.028050700805437735,-0.8507572477327908,0.0008857122994959354,0.013013224043256921
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.06,0.542636,3.1076293319754127,3.041106080837216,0.33309360219922385,0.007509993342207435
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.069,0.425126,1.0678984782080019,0.8907060162386959,0.36598460129951127,0.008014923580421713
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.064,0.447356,1.104131530713133,0.7539468269046532,0.3669140334994299,0.007739767438366608
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.061,0.45982799999999996,1.1333365386311351,0.6610133398656367,0.3655719569992507,0.0075682891065286355
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.073,0.445164,1.1019936620289896,0.7758851617569341,0.3600550676006824,0.008226238508577295
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p5,200,80,100,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.061,0.4421904713182528,62.24256532536205,-281.91363100218337,0.0022984161016065627,0.0075682891065286355
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.256,0.6443709812440278,-0.48921592038829065,-1.6553321775507135,0.000851225099992007,0.013800869537822608
